Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
21.51,0,0.2620921968989855372614846541,0.262092196898986,0.248774970965838,0.262092196898986,0.248774970965838,0,0,0,0,5.0772627955777234074591661372,43.661372515677462927191242485,47.573185296598914950865709854,1291845000
21.52,0,0.2620890043755543012951404009,0.262089004375554,0.248771778442406,0.262089004375554,0.248771778442406,0,0,0,0,5.0763491896526752187063908226,43.6542382421564865797087494,47.569083168294824210230742072,1292446000
21.53,0,0.2620858153805934264050689824,0.262085815380593,0.248768589447446,0.262085815380593,0.248768589447446,0,0,0,0,5.075436865154972067603333265,43.647117827857145560140632589,47.564989116750627211059270212,1293046000
21.54,0,0.2620826308334927155738679704,0.262082630833493,0.248765404900345,0.262082630833493,0.248765404900345,0,0,0,0,5.0745247270019903404925776833,43.639992640388645454345304916,47.560892424441990503685521094,1293647000
21.55,0,0.2620794498132855298417088993,0.262079449813286,0.248762223880138,0.262079449813286,0.248762223880138,0,0,0,0,5.0736133100500953955876399018,43.632871829264805404556597351,47.556798348853078180441568057,1294247000
21.56,0,0.2620762722395121759624172340,0.262076272239512,0.248759046306364,0.262076272239512,0.248759046306364,0,0,0,0,5.0727025378409339431880813426,43.625755992441188144994609346,47.552707314654263752310395261,1294848000
21.57,0,0.2620731091910623560595523373,0.262073109191062,0.248755883257914,0.262073109191062,0.248755883257914,0,0,0,0,5.071792022109752369636486228,43.618641635922502377512504343,47.548617450731299263771240912,1295448000
21.58,0,0.2620699395876264621965074295,0.262069939587626,0.248752713654479,0.262069939587626,0.248752713654479,0,0,0,0,5.0708826843826373571033475797,43.611541425278691086316136822,47.544535892149748025241015769,1296049000
21.59,0,0.2620667745079492927746495315,0.262066774507949,0.248749548574801,0.262066774507949,0.248749548574801,0,0,0,0,5.0699735869841689679742724226,43.604430672376496118417957271,47.540448051300086210338152761,1296650000
21.60,0,0.2620636128718720375333194648,0.262063612871872,0.248746386938724,0.262063612871872,0.248746386938724,0,0,0,0,5.0690651035226832083767309749,43.597327246511880030423665303,47.536364714501990333523517516,1297250000
21.61,0,0.2620604547579938665180717544,0.262060454757994,0.248743228824846,0.262060454757994,0.248743228824846,0,0,0,0,5.0681568946814568167393530635,43.590222984689234237378398947,47.532281079148520177380090991,1297851000
21.62,0,0.2620573010863076814245946610,0.262057301086308,0.24874007515316,0.262057301086308,0.24874007515316,0,0,0,0,5.0672498536778054752326317081,43.583138746770868990549828888,47.528209378432803382240720993,1298451000
21.63,0,0.2620541619352685536529300918,0.262054161935269,0.248736936002121,0.262054161935269,0.248736936002121,0,0,0,0,5.0663430054117932462421739312,43.576043269703231740858904004,47.524130983086445202568659019,1299052000
21.64,0,0.2620510152250168800495335764,0.262051015225017,0.248733789291869,0.262051015225017,0.248733789291869,0,0,0,0,5.0654368304310568119384727571,43.568960364487122028985251139,47.520060276154609771497992134,1299652000
21.65,0,0.2620478730338653835633542342,0.262047873033865,0.248730647100718,0.262047873033865,0.248730647100718,0,0,0,0,5.0645313776580205586641124058,43.561881249236096434566494643,47.515991769619969764122282639,1300253000
21.66,0,0.2620447452821054259019147420,0.262044745282105,0.248727519348958,0.262044745282105,0.248727519348958,0,0,0,0,5.0636260135007905206756315011,43.554793825758990864976650661,47.511918454152081685296491284,1300854000
21.67,0,0.2620416200479030227574912610,0.262041620047903,0.248724394114755,0.262041620047903,0.248724394114755,0,0,0,0,5.0627213928135190561865458652,43.54771471023430554028970338,47.507850113627686134173150337,1301454000
21.68,0,0.2620384902517011221510334692,0.262038490251701,0.248721264318553,0.262038490251701,0.248721264318553,0,0,0,0,5.06181745589845522758246252,43.540640697895467506012079698,47.503784802613653036213559468,1302055000
21.69,0,0.2620353729715218052284444480,0.262035372971522,0.248718147038374,0.262035372971522,0.248718147038374,0,0,0,0,5.0609141973887320691199200891,43.533570792921230042306994029,47.499721902667253249633590484,1302655000
21.70,0,0.2620322501279554323465606904,0.262032250127955,0.248715024194808,0.262032250127955,0.248715024194808,0,0,0,0,5.0600110830397059390124343927,43.526503652499218677925655797,47.495660995292699648174764156,1303256000
21.71,0,0.2620291407988835794712920438,0.262029140798884,0.248711914865736,0.262029140798884,0.248711914865736,0,0,0,0,5.059108705824003547559566856,43.519438540000633991878139937,47.491601154329506771779385246,1303857000
21.72,0,0.2620260249050427040916417023,0.262026024905043,0.248708798971895,0.262026024905043,0.248708798971895,0,0,0,0,5.0582069441320092811039016993,43.512373794476127432191903086,47.487541440763046327553839776,1304457000
21.73,0,0.2620229235241737673599061255,0.262022923524174,0.248705697591026,0.262022923524174,0.248705697591026,0,0,0,0,5.0573059126446094978589547459,43.505320087164379181114485069,47.483488371722034078627904303,1305058000
21.74,0,0.2620198255771603551776550467,0.26201982557716,0.248702599644012,0.26201982557716,0.248702599644012,0,0,0,0,5.0564049645888762320812646179,43.498263253663659648655229278,47.479433673921251921274764196,1305658000
21.75,0,0.2620167321416015083359313916,0.262016732141602,0.248699506208454,0.262016732141602,0.248699506208454,0,0,0,0,5.0555047604483985461564383386,43.49121681889536230319960647,47.475385203070708450032902067,1306259000
21.76,0,0.2620136321775977176872112945,0.262013632177598,0.24869640624445,0.262013632177598,0.24869640624445,0,0,0,0,5.0546051861182124462119461295,43.484164827120647331141257083,47.471333157706779196915730585,1306859000
21.77,0,0.2620105446453953581136440015,0.262010544645395,0.248693318712247,0.262010544645395,0.248693318712247,0,0,0,0,5.0537062850152219946333950128,43.477129000738748317593986742,47.467290956410148699856969793,1307460000
21.78,0,0.2620074626223829817849918941,0.262007462622383,0.248690236689235,0.262007462622383,0.248690236689235,0,0,0,0,5.0528075116179662256773236119,43.47008810751806790876652769,47.463245870696178563408602462,1308061000
21.79,0,0.2620043830298099372128504006,0.26200438302981,0.248687157096662,0.26200438302981,0.248687157096662,0,0,0,0,5.0519098996897431736002705475,43.463060904325246720421438422,47.459208698412863156367611379,1308661000
21.80,0,0.2620013079449230392506479957,0.262001307944923,0.248684082011775,0.262001307944923,0.248684082011775,0,0,0,0,5.0510119752889958726587744442,43.456020175536002776790349766,47.455163741102048047798531924,1309262000
21.81,0,0.2619982362891194236637461602,0.261998236289119,0.248681010355972,0.261998236289119,0.248681010355972,0,0,0,0,5.0501151922851523852384423237,43.448993802934732288335874935,47.451127114668436691037199438,1309862000
21.82,0,0.2619951691395046256135593322,0.261995169139505,0.248677943206357,0.261995169139505,0.248677943206357,0,0,0,0,5.0492185512795107174667444074,43.441959584832705207236194396,47.447085853449034324159861539,1310463000
21.83,0,0.2619921054564410493136348750,0.261992105456441,0.248674879523293,0.261992105456441,0.248674879523293,0,0,0,0,5.0483231441941082556862649179,43.434949508367483781022683485,47.443058897962157601329205982,1311063000
21.84,0,0.2619890452004353725997530359,0.261989045200435,0.248671819267288,0.261989045200435,0.248671819267288,0,0,0,0,5.0474272437850263862395880796,43.42792572754581116881098183,47.439024174053610178628992372,1311664000
21.85,0,0.2619859984483826828439469387,0.261985998448383,0.248668772515235,0.261985998448383,0.248668772515235,0,0,0,0,5.046532611667733115254184111,43.420908947292806280883018053,47.434993101155190766574513271,1312265000
21.86,0,0.2619829451607569282666625187,0.261982945160757,0.248665719227609,0.261982945160757,0.248665719227609,0,0,0,0,5.045638057030008181158682838,43.413891134436570131935890461,47.430961645698670051525018236,1312865000
21.87,0,0.2619798962981769676788184981,0.261979896298177,0.248662670365029,0.261979896298177,0.248662670365029,0,0,0,0,5.0447441184220406182096228825,43.406888835668015360428301736,47.426939620679977477828762926,1313466000
21.88,0,0.2619768509373273250519063457,0.261976850937327,0.248659625004179,0.261976850937327,0.248659625004179,0,0,0,0,5.0438508862894467846205200663,43.399880812737254417897227452,47.422913797067849743064271526,1314066000
21.89,0,0.2619738090001867681740702446,0.261973809000187,0.248656583067039,0.261973809000187,0.248656583067039,0,0,0,0,5.0429582876329087146479130119,43.392881813169533970305860103,47.418893359362370452663111361,1314667000
21.90,0,0.2619707815633028605641270835,0.261970781563303,0.248653555630155,0.261970781563303,0.248653555630155,0,0,0,0,5.0420658145881827946343859406,43.385883984860245066423745814,47.41487384598452686455098047,1315267000
21.91,0,0.2619677465873324286117663766,0.261967746587332,0.248650520654185,0.261967746587332,0.248650520654185,0,0,0,0,5.0411739718333823827934546768,43.378892050715757417806173747,47.410857773068674361173918695,1315868000
21.92,0,0.2619647260330783214055902462,0.261964726033078,0.24864750009993,0.261964726033078,0.24864750009993,0,0,0,0,5.0402827334432375415107262417,43.371897787669772245221444688,47.406840065044566677258358522,1316469000
21.93,0,0.2619616989768785854751733994,0.261961698976879,0.248644473043731,0.261961698976879,0.248644473043731,0,0,0,0,5.0393916778116446289997164582,43.364912637831717329744948733,47.402828137907897761460458371,1317069000
21.94,0,0.2619586863795025845331231032,0.261958686379503,0.248641460446355,0.261958686379503,0.248641460446355,0,0,0,0,5.0385012233730956795169639474,43.357922032544923082499022281,47.39881263293565032496364007,1317670000
21.95,0,0.2619556662018592116152791036,0.261955666201859,0.248638440268711,0.261955666201859,0.248638440268711,0,0,0,0,5.0376113346252917273190073331,43.350940420244608431196258972,47.394802517239023543681354566,1318270000
21.96,0,0.2619526605200821381666936337,0.261952660520082,0.248635434586934,0.261952660520082,0.248635434586934,0,0,0,0,5.0367221979042128347914536396,43.343966923711960310967676563,47.39079709227850330275350795,1318871000
21.97,0,0.2619496482950485857836913892,0.261949648295049,0.248632422361901,0.261949648295049,0.248632422361901,0,0,0,0,5.0358331042058896841047958846,43.336985622372474494606197952,47.386787068452848410151451406,1319471000
21.98,0,0.2619466494877780411821094314,0.261946649487778,0.24862942355463,0.261946649487778,0.24862942355463,0,0,0,0,5.0349446259590299855585954932,43.330016112767378095528246175,47.382784109851762231941870641,1320072000
21.99,0,0.2619436541741965167131772357,0.261943654174197,0.248626428241049,0.261943654174197,0.248626428241049,0,0,0,0,5.0340567991714671254954366891,43.323051238037877549436308417,47.378783752100311495168954064,1320673000
22.00,0,0.2619406523152911132457765862,0.261940652315291,0.248623426382143,0.261940652315291,0.248623426382143,0,0,0,0,5.0331696428928207860858124924,43.316088233149146003074369148,47.374784263022777643016297813,1321273000
22.01,0,0.2619376648721907253384015918,0.261937664872191,0.248620438939043,0.261937664872191,0.248620438939043,0,0,0,0,5.0322824650140963536723071263,43.309124237746824545706749239,47.370784425704390280618880418,1321874000
22.02,0,0.2619346809206151435513186216,0.261934680920615,0.248617454987467,0.261934680920615,0.248617454987467,0,0,0,0,5.0313959714371548625114592122,43.302171466860442975403416411,47.366791224456692706402816781,1322474000
22.03,0,0.2619316994216593602746062882,0.261931699421659,0.248614473488511,0.261931699421659,0.248614473488511,0,0,0,0,5.0305101059900586989458529759,43.295217137945208848241870255,47.362796789153259311817674337,1323075000
22.04,0,0.2619287223746424563842354161,0.261928722374642,0.248611496441495,0.261928722374642,0.248611496441495,0,0,0,0,5.0296243476310052211890042369,43.288261905555900113043887241,47.358801941287256189848044177,1323676000
22.05,0,0.2619257497408364456402089839,0.261925749740836,0.248608523807689,0.261925749740836,0.248608523807689,0,0,0,0,5.0287391596064464634974516169,43.281316076554797463512233598,47.354812678238097392674358327,1324276000
22.06,0,0.2619227695956880066865621253,0.261922769595688,0.24860554366254,0.261922769595688,0.24860554366254,0,0,0,0,5.0278546082805201361707565402,43.274373908329106810140176599,47.350825387455340138096714167,1324877000
22.07,0,0.2619198029004378736214620877,0.261919802900438,0.24860257696729,0.261919802900438,0.24860257696729,0,0,0,0,5.0269706993480043015945260289,43.267434311269131881605170283,47.34683938456892086968609969,1325477000
22.08,0,0.2619168406544095362233881599,0.26191684065441,0.248599614721262,0.26191684065441,0.248599614721262,0,0,0,0,5.0260868122506556138101847048,43.2604927821766289037083485,47.342852382317484150656647065,1326078000
22.09,0,0.2619138808190164543810317120,0.261913880819016,0.248596654885869,0.261913880819016,0.248596654885869,0,0,0,0,5.0252035643583961633324079908,43.253563834319398728006882522,47.338872852442537358990659416,1326679000
22.10,0,0.2619109254694376648895760828,0.261910925469438,0.24859369953629,0.261910925469438,0.24859369953629,0,0,0,0,5.0243203557449839562886661094,43.246620190166219983148051904,47.334884404240194378407477591,1327279000
22.11,0,0.2619079735670556458805966191,0.261907973567056,0.248590747633908,0.261907973567056,0.248590747633908,0,0,0,0,5.0234383365971437029785204817,43.239700941680462960724240186,47.330910277132353921714521159,1327880000
22.12,0,0.2619050350733922608762805878,0.261905035073392,0.248587809140244,0.261905035073392,0.248587809140244,0,0,0,0,5.0225563571618917897445553323,43.232778020725993035478726473,47.326934039824807822595992118,1328480000
22.13,0,0.2619020900634228058754071829,0.261902090063423,0.248584864130275,0.261902090063423,0.248584864130275,0,0,0,0,5.0216750069429492508433092832,43.225859814463559715077158156,47.322960394650025858841191813,1329081000
22.14,0,0.2618991484986374295795274533,0.261899148498637,0.24858192256549,0.261899148498637,0.24858192256549,0,0,0,0,5.0207936896325734444882981544,43.218933801243705419891102675,47.318982078950022256777927632,1329681000
22.15,0,0.2618962113783687765649243187,0.261896211378369,0.248578985445221,0.261896211378369,0.248578985445221,0,0,0,0,5.0199135384038847570221061696,43.212022878844554618746157636,47.315012323099749965597009446,1330282000
